WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
4412,44,12,OCTOBER,10,"29,30"
4501,45,01,MAY,5,29
4501,45,01,JUNE,6,1
4501,45,01,JULY,7,"29,30"
4501,45,01,SEPTEMBER,9,"28,29"
4502,45,02,JUNE,6,"2,3"
4502,45,02,JULY,7,2
4503,45,03,JUNE,6,"4,5"
4503,45,03,AUGUST,8,"4,5"
4503,45,03,OCTOBER,10,"2,5"
4504,45,04,JUNE,6,"8,9"
4504,45,04,AUGUST,8,"6,7"
4504,45,04,OCTOBER,10,"6,7"
4505,45,05,JUNE,6,"10,11"
4505,45,05,AUGUST,8,"10,11"
4505,45,05,OCTOBER,10,"8,9"
4506,45,06,JUNE,6,"12,15"
4506,45,06,AUGUST,8,"12,13"
4506,45,06,OCTOBER,10,"13,14"
4507,45,07,JUNE,6,"16,17"
4507,45,07,AUGUST,8,"14,17"
4507,45,07,OCTOBER,10,"15,16"
4508,45,08,JUNE,6,"18,19"
4508,45,08,AUGUST,8,"18,19"
4508,45,08,OCTOBER,10,"19,20"
4509,45,09,JUNE,6,"22,23"
4509,45,09,AUGUST,8,"20,21"
4509,45,09,OCTOBER,10,"21,22"
4510,45,10,JUNE,6,"24,25"
4510,45,10,AUGUST,8,"24,25"
4510,45,10,OCTOBER,10,"23,26"
4511,45,11,JUNE,6,"26,29"
4511,45,11,AUGUST,8,"26,27"
4511,45,11,OCTOBER,10,"27,28"
4512,45,12,JUNE,6,30
4512,45,12,JULY,7,1
4512,45,12,AUGUST,8,"28,31"
4512,45,12,OCTOBER,10,"29,30"
4513,45,13,JULY,7,"2,6"
4513,45,13,SEPTEMBER,9,"1,2"
4513,45,13,NOVEMBER,11,"2,3"
4514,45,14,JULY,7,"7,8"
4514,45,14,SEPTEMBER,9,"3,4"
4514,45,14,NOVEMBER,11,"4,5"
4515,45,15,JULY,7,"9,10"
4515,45,15,SEPTEMBER,9,"8,9"
4515,45,15,NOVEMBER,11,"6,9"
4516,45,16,JULY,7,"13,14"
4516,45,16,SEPTEMBER,9,"10,11"
4516,45,16,NOVEMBER,11,"10,11"
4517,45,17,JULY,7,"15,16"
4517,45,17,SEPTEMBER,9,"16,17"
4517,45,17,NOVEMBER,11,"12,13"
4518,45,18,JULY,7,"17,20"
4518,45,18,SEPTEMBER,9,"18,21"
4518,45,18,NOVEMBER,11,"16,17"
4519,45,19,JULY,7,"21,22"
4519,45,19,SEPTEMBER,9,"22,23"
4519,45,19,NOVEMBER,11,"16,17"
4520,45,20,JULY,7,"23,24"
4520,45,20,SEPTEMBER,9,"23,24"
4520,45,20,NOVEMBER,11,"18,19"
4521,45,21,JULY,7,"27,28"
4521,45,21,SEPTEMBER,9,"24,25"
4521,45,21,NOVEMBER,11,"19,20"
4601,46,01,JUNE,6,"1,2"
4601,46,01,JULY,7,"1,2"
4601,46,01,AUGUST,8,"6,7"
4601,46,01,SEPTEMBER,9,"2,3"
4601,46,01,OCTOBER,10,"2,5"
4601,46,01,NOVEMBER,11,"2,3"
4602,46,02,JUNE,6,"3,4"
4602,46,02,JULY,7,"6,7"
4602,46,02,AUGUST,8,"10,11"
4602,46,02,SEPTEMBER,9,"4,8"
4602,46,02,OCTOBER,10,"6,7"
4602,46,02,NOVEMBER,11,"4,5"
4603,46,03,JUNE,6,"5,8"
4603,46,03,JULY,7,"8,9"
4603,46,03,AUGUST,8,"12,13"
4603,46,03,SEPTEMBER,9,"9,10"
4603,46,03,OCTOBER,10,"8,9"
4603,46,03,NOVEMBER,11,"6,9"
4604,46,04,JUNE,6,"9,10"
4604,46,04,JULY,7,"10,13"
4604,46,04,AUGUST,8,"14,17"
4604,46,04,SEPTEMBER,9,"11,14"
4604,46,04,OCTOBER,10,"13,14"
4604,46,04,NOVEMBER,11,"10,11"
4605,46,05,JUNE,6,"11,12"
4605,46,05,JULY,7,"14,15"
4605,46,05,AUGUST,8,"18,19"
4605,46,05,SEPTEMBER,9,"15,16"
4605,46,05,OCTOBER,10,"15,16"
4605,46,05,NOVEMBER,11,"12,13"
4606,46,06,MAY,5,"18,19"
4606,46,06,JUNE,6,"15,16"
4606,46,06,JULY,7,"16,17"
4606,46,06,AUGUST,8,"20,21"
4606,46,06,SEPTEMBER,9,"17,18"
4606,46,06,OCTOBER,10,"19,20"
4606,46,06,NOVEMBER,11,"16,17"
4607,46,07,MAY,5,"20,21"
4607,46,07,JUNE,6,"17,18"
4607,46,07,JULY,7,"20,21"
4607,46,07,AUGUST,8,"24,25"
4607,46,07,SEPTEMBER,9,"21,22"
4607,46,07,OCTOBER,10,"21,22"
4607,46,07,NOVEMBER,11,"18,19"
4608,46,08,MAY,5,"22,26"
4608,46,08,JUNE,6,"19,22"
4608,46,08,JULY,7,"22,23"
4608,46,08,AUGUST,8,"26,27"
4608,46,08,SEPTEMBER,9,"23,24"
4608,46,08,OCTOBER,10,"23,26"
4608,46,08,NOVEMBER,11,"20,23"
4701,47,01,MAY,5,"21,22"
4701,47,01,JULY,7,"14,15"
4701,47,01,SEPTEMBER,9,"2,3"
4701,47,01,OCTOBER,10,"26,27"
4702,47,02,MAY,5,"26,27"
4702,47,02,JULY,7,"16,17"
4702,47,02,SEPTEMBER,9,"4,8"
4702,47,02,OCTOBER,10,"28,29"
4703,47,03,MAY,5,"28,29"
4703,47,03,JULY,7,"20,21"
4703,47,03,SEPTEMBER,9,"9,10"
4703,47,03,OCTOBER,10,30
4703,47,03,NOVEMBER,11,2
4704,47,04,JUNE,6,"1,2"
4704,47,04,JULY,7,"22,23"
4704,47,04,SEPTEMBER,9,"11,14"
4704,47,04,NOVEMBER,11,"3,4"
4705,47,05,JUNE,6,"3,4"
4705,47,05,JULY,7,"24,27"
4705,47,05,SEPTEMBER,9,"15,16"
4705,47,05,NOVEMBER,11,"5,6"
4706,47,06,JUNE,6,"5,8"
4706,47,06,JULY,7,"28,29"
4706,47,06,SEPTEMBER,9,"17,18"
4706,47,06,NOVEMBER,11,"9,10"
4707,47,07,JUNE,6,"9,10"
4707,47,07,JULY,7,"30,31"
4707,47,07,SEPTEMBER,9,"21,22"
4707,47,07,NOVEMBER,11,"11,12"
4708,47,08,JUNE,6,"11,12"
4708,47,08,AUGUST,8,"3,4"
4708,47,08,SEPTEMBER,9,"23,24"
4708,47,08,NOVEMBER,11,"13,16"
4709,47,09,JUNE,6,"15,16"
4709,47,09,AUGUST,8,"5,6"
4709,47,09,SEPTEMBER,9,"25,28"
4709,47,09,NOVEMBER,11,"17,18"
4710,47,10,JUNE,6,"17,18"
4710,47,10,AUGUST,8,"7,10"
4710,47,10,SEPTEMBER,9,"29,30"
4710,47,10,NOVEMBER,11,"19,20"
4711,47,11,JUNE,6,"19,22"
4711,47,11,AUGUST,8,"11,12"
4711,47,11,OCTOBER,10,"1,2"
4711,47,11,NOVEMBER,11,"23,24"
4712,47,12,JUNE,6,"23,24"
4712,47,12,AUGUST,8,"13,14"
4712,47,12,OCTOBER,10,"5,6"
4712,47,12,NOVEMBER,11,"25,27"
4713,47,13,JUNE,6,"25,26"
4713,47,13,AUGUST,8,"17,18"
4713,47,13,OCTOBER,10,"7,8"
4714,47,14,JUNE,6,"29,30"
4714,47,14,AUGUST,8,"19,20"
4714,47,14,OCTOBER,10,"9,13"
4715,47,15,JULY,7,"1,2"
4715,47,15,AUGUST,8,"21,24"
4715,47,15,OCTOBER,10,"14,15"
4716,47,16,JULY,7,"6,7"
4716,47,16,AUGUST,8,"25,26"
4716,47,16,OCTOBER,10,"16,19"
4717,47,17,MAY,5,"15,18"
4717,47,17,JULY,7,"8,9"
4717,47,17,AUGUST,8,"27,28"
4717,47,17,OCTOBER,10,"20,21"
4718,47,18,MAY,5,"19,20"
4718,47,18,JULY,7,"10,13"
4718,47,18,AUGUST,8,31
4718,47,18,SEPTEMBER,9,1
4718,47,18,OCTOBER,10,"22,23"
4801,48,01,MAY,5,"26,27"
4801,48,01,JUNE,6,"23,24"
4801,48,01,JULY,7,"22,23"
4801,48,01,AUGUST,8,"19,20"
4801,48,01,SEPTEMBER,9,"17,18"
4801,48,01,OCTOBER,10,"16,19"
4801,48,01,NOVEMBER,11,"13,16"
4802,48,02,MAY,5,"28,29"
4802,48,02,JUNE,6,"25,26"
4802,48,02,JULY,7,"24,27"
4802,48,02,AUGUST,8,"21,24"
4802,48,02,SEPTEMBER,9,"21,22"
4802,48,02,OCTOBER,10,"20,21"
4802,48,02,NOVEMBER,11,"17,18"
4803,48,03,JUNE,6,"1,2,29,30"
4803,48,03,JULY,7,"28,29"
4803,48,03,AUGUST,8,"25,26"
4803,48,03,SEPTEMBER,9,"23,24"
4803,48,03,OCTOBER,10,"22,23"
4803,48,03,NOVEMBER,11,"19,20"
4804,48,04,JUNE,6,"3,4"
4804,48,04,JULY,7,"1,2,30,31"
4804,48,04,AUGUST,8,"27,28"
4804,48,04,SEPTEMBER,9,"25,28"
4804,48,04,OCTOBER,10,"26,27"
4805,48,05,JUNE,6,"5,8"
4805,48,05,JULY,7,"6,7"
4805,48,05,AUGUST,8,"3,4,31"
4805,48,05,SEPTEMBER,9,"1,29,30"
4805,48,05,OCTOBER,10,"28,29"
4806,48,06,JUNE,6,"9,10"
4806,48,06,JULY,7,"8,9"
4806,48,06,AUGUST,8,"5,6"
4806,48,06,SEPTEMBER,9,"2,3"
4806,48,06,OCTOBER,10,"1,2,30"
4806,48,06,NOVEMBER,11,2
4807,48,07,JUNE,6,"11,12"
4807,48,07,JULY,7,"10,13"
4807,48,07,AUGUST,8,"7,10"
4807,48,07,SEPTEMBER,9,"4,8"
4807,48,07,OCTOBER,10,"5,6"
4807,48,07,NOVEMBER,11,"3,4"
4808,48,08,MAY,5,18
4808,48,08,JUNE,6,"15,16"
4808,48,08,JULY,7,"14,15"
4808,48,08,AUGUST,8,"11,12"
4808,48,08,SEPTEMBER,9,"9,10"
4808,48,08,OCTOBER,10,"7,8"
4808,48,08,NOVEMBER,11,"5,6"
4809,48,09,MAY,5,"19,20"
4809,48,09,JUNE,6,"17,18"
4809,48,09,JULY,7,"16,17"
4809,48,09,AUGUST,8,"13,14"
4809,48,09,SEPTEMBER,9,"11,14"
4809,48,09,OCTOBER,10,"9,13"
4809,48,09,NOVEMBER,11,"9,10"
4810,48,10,MAY,5,"21,22"
4810,48,10,JUNE,6,"19,22"
4810,48,10,JULY,7,"20,21"
4810,48,10,AUGUST,8,"17,18"
4810,48,10,SEPTEMBER,9,"15,16"
4810,48,10,OCTOBER,10,"14,15"
4810,48,10,NOVEMBER,11,"11,12"
4901,49,01,JUNE,6,"5,8"
4901,49,01,JULY,7,"10,13"
4901,49,01,AUGUST,8,"13,14"
4901,49,01,SEPTEMBER,9,"17,18"
4901,49,01,OCTOBER,10,"22,23"
4902,49,02,JUNE,6,"9,10"
4902,49,02,JULY,7,"14,15"
4902,49,02,AUGUST,8,"17,18"
4902,49,02,SEPTEMBER,9,"21,22"
4902,49,02,OCTOBER,10,"26,27"
4903,49,03,JUNE,6,"11,12"
4903,49,03,JULY,7,"16,17"
4903,49,03,AUGUST,8,"19,20"
4903,49,03,SEPTEMBER,9,"23,24"
4903,49,03,OCTOBER,10,"28,29"
4904,49,04,JUNE,6,"15,16"
4904,49,04,JULY,7,"20,21"
4904,49,04,AUGUST,8,"21,24"
4904,49,04,SEPTEMBER,9,"25,28"
4904,49,04,OCTOBER,10,30
4904,49,04,NOVEMBER,11,2
4905,49,05,JUNE,6,"17,18"
4905,49,05,JULY,7,"22,23"
4905,49,05,AUGUST,8,"25,26"
4905,49,05,SEPTEMBER,9,"29,30"
4905,49,05,NOVEMBER,11,"3,4"
4906,49,06,MAY,5,18
4906,49,06,JUNE,6,"19,22"
4906,49,06,JULY,7,"24,27"
4906,49,06,AUGUST,8,"27,28"
4906,49,06,OCTOBER,10,"1,2"
4906,49,06,NOVEMBER,11,"5,6"
4907,49,07,MAY,5,"19,20"
4907,49,07,JUNE,6,"23,24"
4907,49,07,JULY,7,"28,29"
4907,49,07,AUGUST,8,31
4907,49,07,SEPTEMBER,9,1
4907,49,07,OCTOBER,10,"5,6"
4907,49,07,NOVEMBER,11,"9,10"
4908,49,08,MAY,5,"21,22"
4908,49,08,JUNE,6,"25,26"
4908,49,08,JULY,7,"30,31"
4908,49,08,SEPTEMBER,9,"2,3"
4908,49,08,OCTOBER,10,"7,8"
4908,49,08,NOVEMBER,11,"11,12"
4909,49,09,MAY,5,"26,27"
4909,49,09,JUNE,6,"29,30"
4909,49,09,AUGUST,8,"3,4"
4909,49,09,SEPTEMBER,9,"4,8"
4909,49,09,OCTOBER,10,"9,13"
4909,49,09,NOVEMBER,11,"13,16"
4910,49,10,MAY,5,"28,29"
4910,49,10,JULY,7,"1,2"
4910,49,10,AUGUST,8,"5,6"
4910,49,10,SEPTEMBER,9,"9,10"
4910,49,10,OCTOBER,10,"14,15"
4910,49,10,NOVEMBER,11,"17,18"
4911,49,11,JUNE,6,"1,2"
4911,49,11,JULY,7,"6,7"
4911,49,11,AUGUST,8,"7,10"
4911,49,11,SEPTEMBER,9,"11,14"
4911,49,11,OCTOBER,10,"16,19"
4911,49,11,NOVEMBER,11,"19,20"
4912,49,12,JUNE,6,"3,4"
4912,49,12,JULY,7,"8,9"
4912,49,12,AUGUST,8,"11,12"
4912,49,12,SEPTEMBER,9,"15,16"
4912,49,12,OCTOBER,10,"20,21"
4912,49,12,NOVEMBER,11,"23,24"
5001,50,01,JUNE,6,"23,24"
5001,50,01,AUGUST,8,"3,4"
5001,50,01,SEPTEMBER,9,"17,18"
5001,50,01,OCTOBER,10,"28,29"
5002,50,02,MAY,5,"15,18"
5002,50,02,JUNE,6,"25,26"
5002,50,02,AUGUST,8,"5,6"
5002,50,02,SEPTEMBER,9,"21,22"
5002,50,02,OCTOBER,10,30
5002,50,02,NOVEMBER,11,2
5003,50,03,MAY,5,"19,20"
5003,50,03,JUNE,6,"29,30"
5003,50,03,AUGUST,8,"7,10"
5003,50,03,OCTOBER,10,"1,2"
5003,50,03,NOVEMBER,11,"3,4"
5004,50,04,MAY,5,"21,22"
5004,50,04,JULY,7,"1,2"
5004,50,04,AUGUST,8,"11,12"
5004,50,04,SEPTEMBER,9,"11,14"
5004,50,04,OCTOBER,10,"5,6"
5005,50,05,MAY,5,"26,27"
5005,50,05,JULY,7,"6,7"
5005,50,05,AUGUST,8,"13,14"
5005,50,05,OCTOBER,10,"7,8"
5005,50,05,NOVEMBER,11,"9,10"
5006,50,06,MAY,5,"28,29"
5006,50,06,JULY,7,"8,9"
5006,50,06,AUGUST,8,"17,18"
5006,50,06,OCTOBER,10,"9,13"
5006,50,06,NOVEMBER,11,"11,12"
5007,50,07,JUNE,6,"1,2"
5007,50,07,JULY,7,"10,13"
5007,50,07,AUGUST,8,"19,20"
5007,50,07,OCTOBER,10,"14,15"
5007,50,07,NOVEMBER,11,"13,16"
5008,50,08,JUNE,6,"3,4"
5008,50,08,JULY,7,"14,15"
5008,50,08,AUGUST,8,"21,24"
5008,50,08,OCTOBER,10,"16,19"
5008,50,08,NOVEMBER,11,"17,18"
5009,50,09,JUNE,6,"5,8"
5009,50,09,JULY,7,"16,17"
5009,50,09,AUGUST,8,"25,26"
5009,50,09,SEPTEMBER,9,"25,28"
5009,50,09,NOVEMBER,11,"19,20"
5010,50,10,JUNE,6,"9,10"
5010,50,10,JULY,7,"20,21"
5010,50,10,AUGUST,8,"27,28"
5010,50,10,SEPTEMBER,9,"15,16,29,30"
5011,50,11,JUNE,6,"11,12"
5011,50,11,JULY,7,"22,23"
5011,50,11,AUGUST,8,31
5011,50,11,SEPTEMBER,9,"1,23,24"
5011,50,11,OCTOBER,10,"5,6"
5012,50,12,JUNE,6,"15,16"
5012,50,12,JULY,7,"24,27"
5012,50,12,SEPTEMBER,9,"2,3"
5012,50,12,OCTOBER,10,"20,21"
5013,50,13,JUNE,6,"17,18"
5013,50,13,JULY,7,"28,29"
5013,50,13,SEPTEMBER,9,"4,8"
5013,50,13,OCTOBER,10,"22,23"
5014,50,14,JUNE,6,"19,22"
5014,50,14,JULY,7,"30,31"
5014,50,14,SEPTEMBER,9,"9,10"
5014,50,14,OCTOBER,10,"26,27"
5015,50,15,JUNE,6,"9,10"
5015,50,15,JULY,7,"14,15"
5015,50,15,AUGUST,8,"17,18"
5015,50,15,SEPTEMBER,9,"21,22"
5015,50,15,OCTOBER,10,"26,27"
1605,16,05,AUGUST,8,"12,13"
2319,23,19,AUGUST,8,31
2302,23,02,JULY,7,"14,15"
1611,16,11,AUGUST,8,"28,31"
1603,16,03,AUGUST,8,"4,5"
1602,16,02,AUGUST,8,"4,5"
1606,16,06,SEPTEMBER,9,"22,23"
2313,23,13,OCTOBER,10,"7,8"
1610,16,10,OCTOBER,10,"2,5"
2305,23,05,NOVEMBER,11,"9,10"
2001,20,01,NOVEMBER,11,20
1602,16,02,JUNE,6,"26,29"
2318,23,18,OCTOBER,10,"22,23"
1611,16,11,JUNE,6,"16,17"
4013,40,13,NOVEMBER,11,"5,6"
1607,16,07,JUNE,6,"4,5"
2309,23,09,JUNE,6,"10,11"
2305,23,05,JUNE,6,1
1610,16,10,NOVEMBER,11,"10,11"
1608,16,08,NOVEMBER,11,"4,5"
2317,23,17,AUGUST,8,"25,26"
2316,23,16,AUGUST,8,"21,24"
1609,16,09,OCTOBER,10,1
1613,16,13,JULY,7,"29,30"
1608,16,08,JUNE,6,"8,9"
2311,23,11,OCTOBER,10,"1,2"
4011,40,11,NOVEMBER,11,2
2301,23,01,OCTOBER,10,"28,29"
4012,40,12,NOVEMBER,11,"3,4"
2311,23,11,AUGUST,8,"7,10"
1606,16,06,OCTOBER,10,"29,30"
2307,23,07,JUNE,6,"4,5"
2312,23,12,OCTOBER,10,"5,6"
1601,16,01,JUNE,6,"24,25"
1613,16,13,SEPTEMBER,9,"3,4"
4009,40,09,SEPTEMBER,9,"9,10"
1613,16,13,OCTOBER,10,"13,14"
1602,16,02,SEPTEMBER,9,"10,11"
1601,16,01,NOVEMBER,11,20
2315,23,15,OCTOBER,10,"14,15"
0110,01,10,MAY,5,"18,25"
2319,23,19,OCTOBER,10,"26,27"
2316,23,16,JULY,7,1
4009,40,09,OCTOBER,10,"26,27"
1612,16,12,OCTOBER,10,"8,9"
2311,23,11,JUNE,6,"16,17"
1612,16,12,JUNE,6,"18,19"
2304,23,04,JULY,7,"20,21"
1610,16,10,JULY,7,"21,22"
1609,16,09,JULY,7,"17,20"
2317,23,17,OCTOBER,10,"20,21"
2308,23,08,JUNE,6,"8,9"
4008,40,08,OCTOBER,10,"23,24"
2303,23,03,JULY,7,"16,17"
1601,16,01,OCTOBER,10,"15,16"
1609,16,09,JUNE,6,"10,11"
1611,16,11,NOVEMBER,11,"12,13"
1605,16,05,SEPTEMBER,9,"18,21"
2318,23,18,JULY,7,"6,7"
1613,16,13,JUNE,6,"22,23"
2310,23,10,AUGUST,8,"5,6"
2301,23,01,MAY,5,"18,19"
1606,16,06,AUGUST,8,"14,14"
1601,16,01,SEPTEMBER,9,"8,9"
2319,23,19,SEPTEMBER,9,1
1612,16,12,SEPTEMBER,9,"1,2"
2302,23,02,NOVEMBER,11,2
2303,23,03,NOVEMBER,11,"3,4"
1612,16,12,JULY,7,"27,28"
4001,40,01,NOVEMBER,11,"17,18"
1605,16,05,JULY,7,"7,8"
2314,23,14,JUNE,6,"24,25"
1603,16,03,OCTOBER,10,"21,22"
2313,23,13,AUGUST,8,"13,14"
4016,40,16,NOVEMBER,11,"13,16"
2306,23,06,NOVEMBER,11,"11,12"
2304,23,04,NOVEMBER,11,"5,6"
0106,01,06,MAY,5,21
2305,23,05,MAY,5,29
1603,16,03,MAY,5,"22,26"
4015,40,15,NOVEMBER,11,"11,12"
2307,23,07,SEPTEMBER,9,"21,22"
2301,23,01,JULY,7,"10,13"
1603,16,03,SEPTEMBER,9,"10,11"
2301,23,01,SEPTEMBER,9,"2,3"
2314,23,14,OCTOBER,10,"9,13"
1613,16,13,NOVEMBER,11,"18,19"
1602,16,02,OCTOBER,10,"19,20"
1604,16,04,JULY,7,"2,6"
2309,23,09,AUGUST,8,"3,4"
1603,16,03,JUNE,6,30
2307,23,07,JULY,7,"28,29"
2308,23,08,JULY,7,"30,31"
2309,23,09,NOVEMBER,11,"19,20"
2309,23,09,SEPTEMBER,9,"25,28"
1610,16,10,AUGUST,8,"26,27"
1603,16,03,JULY,7,1
2304,23,04,MAY,5,"27,28"
2016,20,16,NOVEMBER,11,"18,19"
1604,16,04,MAY,5,"27,28"
1604,16,04,SEPTEMBER,9,"16,17"
2313,23,13,JUNE,6,"22,23"
2302,23,02,SEPTEMBER,9,"4,8"
1608,16,08,JULY,7,"15,16"
2310,23,10,JUNE,6,"12,15"
1608,16,08,AUGUST,8,"20,21"
1605,16,05,MAY,5,29
2304,23,04,SEPTEMBER,9,"11,14"
2319,23,19,JULY,7,"8,9"
1609,16,09,NOVEMBER,11,"6,9"
1607,16,07,AUGUST,8,"18,19"
4002,40,02,NOVEMBER,11,"19,20"
1611,16,11,OCTOBER,10,"6,7"
2306,23,06,JULY,7,"24,27"
2310,23,10,SEPTEMBER,9,"29,30"
1612,16,12,NOVEMBER,11,"16,17"
2307,23,07,NOVEMBER,11,"13,16"
1608,16,08,SEPTEMBER,9,"28,29"
1601,16,01,JULY,7,31
2302,23,02,MAY,5,"20,21"
2305,23,05,JULY,7,"22,23"
4010,40,10,OCTOBER,10,"28,29"
2306,23,06,JUNE,6,"2,3"
2315,23,15,AUGUST,8,"19,20"
1607,16,07,JULY,7,"13,14"
2302,23,02,OCTOBER,10,30
1611,16,11,JULY,7,"23,24"
1605,16,05,OCTOBER,10,"27,28"
1607,16,07,SEPTEMBER,9,"24,25"
2305,23,05,SEPTEMBER,9,"15,16"
2308,23,08,SEPTEMBER,9,"23,24"
2303,23,03,MAY,5,"22,26"
2316,23,16,OCTOBER,10,"16,19"
4014,40,14,NOVEMBER,11,"9,10"
2312,23,12,AUGUST,8,"11,12"
1601,16,01,AUGUST,8,3
4011,40,11,OCTOBER,10,30
1607,16,07,NOVEMBER,11,"2,3"
1605,16,05,JUNE,6,1
1606,16,06,JUNE,6,"2,3"
1609,16,09,SEPTEMBER,9,30
2308,23,08,NOVEMBER,11,"17,18"
2312,23,12,JUNE,6,"18,19"
1609,16,09,AUGUST,8,"24,25"
1604,16,04,OCTOBER,10,"23,26"
1606,16,06,JULY,7,"9,10"
1601,16,01,MAY,5,"18,19"
2314,23,14,AUGUST,8,"17,18"
1610,16,10,JUNE,6,"12,15"
2303,23,03,SEPTEMBER,9,"9,10"
2316,23,16,JUNE,6,30
1602,16,02,MAY,5,"20,21"
2317,23,17,JULY,7,"2,3"
2318,23,18,AUGUST,8,"27,28"
1604,16,04,AUGUST,8,"10,11"
2315,23,15,JUNE,6,"26,29"
2306,23,06,SEPTEMBER,9,"17,18"
1505,15,05,OCTOBER,10,"22,23"
2003,20,03,AUGUST,8,"24,25"
1504,15,04,JULY,7,"23,24"
2003,20,03,OCTOBER,10,"9,12"
1507,15,07,AUGUST,8,"3,28"
1503,15,03,JUNE,6,"22,23"
1504,15,04,MAY,5,"27,28"
2012,20,12,AUGUST,8,"4,5"
1502,15,02,NOVEMBER,11,"5,6"
1503,15,03,OCTOBER,10,"16,19"
2002,20,02,AUGUST,8,"20,21"
1502,15,02,JUNE,6,"18,19"
1502,15,02,OCTOBER,10,"14,15"
2006,20,06,SEPTEMBER,9,"1,2"
1508,15,08,AUGUST,8,"4,5"
2009,20,09,JUNE,6,"10,11"
2009,20,09,SEPTEMBER,9,"10,11"
1501,15,01,OCTOBER,10,"9,13"
2004,20,04,JULY,7,"13,14"
1508,15,08,JULY,7,"7,8"
2007,20,07,SEPTEMBER,9,"3,4"
2003,20,03,MAY,5,"22,26"
2008,20,08,JULY,7,"23,24"
1510,15,10,JUNE,6,"12,15"
1509,15,09,JULY,7,"9,10"
2004,20,04,AUGUST,8,"26,27"
2001,20,01,AUGUST,8,"18,19"
2016,20,16,JULY,7,1
2003,20,03,JULY,7,"9,10"
1506,15,06,NOVEMBER,11,"17,18"
2009,20,09,JULY,7,"27,28"
1501,15,01,JULY,7,"15,16"
1506,15,06,JULY,7,"1,29,30"
2007,20,07,JUNE,6,"4,5"
2008,20,08,SEPTEMBER,9,"8,9"
4518,45,18,MAY,5,"18,19"
2016,20,16,SEPTEMBER,9,30
2010,20,10,JULY,7,"29,30"
1503,15,03,MAY,5,"22,26"
2004,20,04,MAY,5,"27,28"
1505,15,05,JULY,7,"27,28"
1508,15,08,JUNE,6,"8,9"
2012,20,12,JUNE,6,"18,19"
2011,20,11,JUNE,6,"16,17"
4520,45,20,MAY,5,"22,26"
1504,15,04,OCTOBER,10,"20,21"
2002,20,02,OCTOBER,10,"6,8"
1502,15,02,AUGUST,8,"14,17"
2015,20,15,NOVEMBER,11,"12,13"
1509,15,09,SEPTEMBER,9,"4,8"
3704,37,04,OCTOBER,10,"23,26"
2013,20,13,SEPTEMBER,9,"22,23"
1504,15,04,AUGUST,8,"20,21"
3704,37,04,SEPTEMBER,9,"14,15"
1507,15,07,OCTOBER,10,"28,29"
2016,20,16,OCTOBER,10,1
2011,20,11,JULY,7,31
1510,15,10,JULY,7,"13,14"
4519,45,19,MAY,5,"20,21"
1510,15,10,NOVEMBER,11,2
2001,20,01,MAY,5,"18,19"
2005,20,05,AUGUST,8,"28,31"
1505,15,05,AUGUST,8,"24,25"
1506,15,06,JUNE,6,"2,3,30"
2015,20,15,JUNE,6,"26,29"
2011,20,11,AUGUST,8,3
4502,45,02,AUGUST,8,3
1507,15,07,JULY,7,"2,6,31"
4502,45,02,SEPTEMBER,9,30
1509,15,09,AUGUST,8,"6,7"
1505,15,05,MAY,5,29
2007,20,07,JULY,7,"21,22"
1507,15,07,JUNE,6,"4,5"
1504,15,04,JUNE,6,"24,25"
1505,15,05,JUNE,6,"1,26,29"
1507,15,07,SEPTEMBER,9,"1,29,30"
1510,15,10,AUGUST,8,"10,11"
1506,15,06,OCTOBER,10,"26,27"
1504,15,04,NOVEMBER,11,"11,12"
2014,20,14,SEPTEMBER,9,"24,25"
2006,20,06,JULY,7,"17,20"
2006,20,06,JUNE,6,"2,3"
2008,20,08,JUNE,6,"8,9"
2005,20,05,MAY,5,29
2014,20,14,NOVEMBER,11,"10,11"
2001,20,01,OCTOBER,10,"2,5"
1503,15,03,NOVEMBER,11,"9,10"
1509,15,09,JUNE,6,"10,11"
2010,20,10,OCTOBER,10,"29,30"
1506,15,06,AUGUST,8,"26,27"
1501,15,01,JUNE,6,"16,17"
2009,20,09,OCTOBER,10,"27,28"
2010,20,10,JUNE,6,"12,15"
2005,20,05,JUNE,6,1
1502,15,02,JULY,7,"17,20"
2008,20,08,OCTOBER,10,"23,26"
2005,20,05,OCTOBER,10,"15,16"
2014,20,14,JUNE,6,"24,25"
2011,20,11,NOVEMBER,11,"2,3"
1503,15,03,AUGUST,8,"18,19"
4502,45,02,OCTOBER,10,1
2012,20,12,SEPTEMBER,9,"18,21"
2001,20,01,JULY,7,"2,6"
1508,15,08,SEPTEMBER,9,"2,3"
1501,15,01,MAY,5,"18,19"
2006,20,06,OCTOBER,10,"19,20"
2005,20,05,JULY,7,"15,16"
2012,20,12,NOVEMBER,11,"4,5"
2007,20,07,OCTOBER,10,"21,22"
1502,15,02,MAY,5,"20,21"
1503,15,03,JULY,7,"21,22"
2013,20,13,NOVEMBER,11,"6,9"
2015,20,15,SEPTEMBER,9,"28,29"
2016,20,16,AUGUST,8,"14,17"
2002,20,02,JULY,7,"7,8"
2010,20,10,SEPTEMBER,9,"14,15"
1501,15,01,NOVEMBER,11,"3,4"
4521,45,21,MAY,5,"27,28"
1510,15,10,OCTOBER,10,"7,8,30"
