WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
3313,33,13,JULY,7,"26,27"
3313,33,13,SEPTEMBER,9,"2,6"
3313,33,13,OCTOBER,10,"14,17"
3314,33,14,MAY,5,"9,10"
3314,33,14,JUNE,6,"17,20"
3314,33,14,JULY,7,"28,29"
3314,33,14,SEPTEMBER,9,"7,8"
3314,33,14,OCTOBER,10,"18,19"
3401,34,01,APRIL,4,"1,4"
3401,34,01,JUNE,6,"17,20"
3401,34,01,SEPTEMBER,9,"2,6"
3402,34,02,APRIL,4,"5,6"
3402,34,02,JUNE,6,"21,22"
3402,34,02,SEPTEMBER,9,"7,8"
3403,34,03,APRIL,4,"7,8"
3403,34,03,JUNE,6,"23,24"
3403,34,03,SEPTEMBER,9,"9,12"
3404,34,04,APRIL,4,"11,12"
3404,34,04,JUNE,6,"27,28"
3404,34,04,SEPTEMBER,9,"13,14"
3405,34,05,APRIL,4,"13,14"
3405,34,05,JUNE,6,"29,30"
3405,34,05,SEPTEMBER,9,"15,16"
3406,34,06,APRIL,4,"15,18"
3406,34,06,JULY,7,"1,5"
3406,34,06,SEPTEMBER,9,"19,20"
3407,34,07,APRIL,4,"19,20"
3407,34,07,JULY,7,"6,7"
3407,34,07,SEPTEMBER,9,"21,22"
3408,34,08,APRIL,4,"21,22"
3408,34,08,JULY,7,"8,11"
3408,34,08,SEPTEMBER,9,"23,26"
3409,34,09,APRIL,4,"25,26"
3409,34,09,JULY,7,"12,13"
3409,34,09,SEPTEMBER,9,"27,28"
3410,34,10,APRIL,4,"27,28"
3410,34,10,JULY,7,"14,15"
3410,34,10,SEPTEMBER,9,"29,30"
3411,34,11,APRIL,4,29
3411,34,11,MAY,5,2
3411,34,11,JULY,7,"18,19"
3411,34,11,OCTOBER,10,"3,4"
3412,34,12,MAY,5,"3,4"
3412,34,12,JULY,7,"20,21"
3412,34,12,OCTOBER,10,"5,6"
3413,34,13,MAY,5,"5,6"
3413,34,13,OCTOBER,10,"7,11"
3414,34,14,MAY,5,"9,10"
3414,34,14,JULY,7,"26,27"
3414,34,14,OCTOBER,10,"12,13"
3415,34,15,MAY,5,"11,12"
3415,34,15,JULY,7,"28,29"
3415,34,15,OCTOBER,10,"14,17"
3416,34,16,MAY,5,"13,16"
3416,34,16,AUGUST,8,"1,2"
3416,34,16,OCTOBER,10,"18,19"
3417,34,17,MAY,5,"17,18"
3417,34,17,AUGUST,8,"3,4"
3417,34,17,OCTOBER,10,"20,21"
3418,34,18,MAY,5,"19,20"
3418,34,18,AUGUST,8,"5,8"
3418,34,18,OCTOBER,10,"24,25"
3419,34,19,MAY,5,"23,24"
3419,34,19,AUGUST,8,"9,10"
3419,34,19,OCTOBER,10,"26,27"
3420,34,20,MAY,5,"25,26"
3420,34,20,AUGUST,8,"11,12"
3420,34,20,OCTOBER,10,"28,31"
3421,34,21,MAY,5,"27,31"
3421,34,21,AUGUST,8,"15,16"
3421,34,21,NOVEMBER,11,"1,2"
3422,34,22,JUNE,6,"1,2"
3422,34,22,AUGUST,8,"17,18"
3422,34,22,NOVEMBER,11,"3,4"
3423,34,23,JUNE,6,"3,6"
3423,34,23,AUGUST,8,"19,22"
3423,34,23,NOVEMBER,11,"7,8"
3424,34,24,JUNE,6,"7,8"
3424,34,24,AUGUST,8,"23,24"
3424,34,24,NOVEMBER,11,"9,10"
3425,34,25,JUNE,6,"9,10"
3425,34,25,AUGUST,8,"25,26"
3425,34,25,NOVEMBER,11,"11,14"
3426,34,26,JUNE,6,"13,14"
3426,34,26,AUGUST,8,"29,30"
3426,34,26,NOVEMBER,11,"15,16"
3427,34,27,JUNE,6,"15,16"
3427,34,27,AUGUST,8,31
3427,34,27,SEPTEMBER,9,1
3427,34,27,NOVEMBER,11,"17,18"
3501,35,01,APRIL,4,"1,4"
3501,35,01,MAY,5,"3,4"
3501,35,01,JUNE,6,"3,6"
3501,35,01,JULY,7,"6,7"
3501,35,01,AUGUST,8,"5,8"
3501,35,01,SEPTEMBER,9,"7,8"
3501,35,01,OCTOBER,10,"7,11"
3501,35,01,NOVEMBER,11,"9,10"
3502,35,02,APRIL,4,"5,6"
3502,35,02,MAY,5,"5,6"
3502,35,02,JUNE,6,"7,8"
3502,35,02,JULY,7,"8,11"
3502,35,02,AUGUST,8,"9,10"
3502,35,02,SEPTEMBER,9,"9,12"
3502,35,02,OCTOBER,10,"12,13"
3502,35,02,NOVEMBER,11,"11,14"
3503,35,03,APRIL,4,"7,8"
3503,35,03,MAY,5,"9,10"
3503,35,03,JUNE,6,"9,10"
3503,35,03,JULY,7,"12,13"
3503,35,03,AUGUST,8,"11,12"
3503,35,03,SEPTEMBER,9,"13,14"
3503,35,03,OCTOBER,10,"14,17"
3503,35,03,NOVEMBER,11,"15,16"
3504,35,04,APRIL,4,"11,12"
3504,35,04,MAY,5,"11,12"
3504,35,04,JUNE,6,"13,14"
3504,35,04,JULY,7,"14,15"
3504,35,04,AUGUST,8,"15,16"
3504,35,04,SEPTEMBER,9,"15,16"
3504,35,04,OCTOBER,10,"18,19"
3504,35,04,NOVEMBER,11,"17,18"
3505,35,05,APRIL,4,"13,14"
3505,35,05,MAY,5,"13,16"
3505,35,05,JUNE,6,"15,16"
3505,35,05,JULY,7,"18,19"
3505,35,05,AUGUST,8,"17,18"
3505,35,05,SEPTEMBER,9,"19,20"
3505,35,05,OCTOBER,10,"20,21"
3506,35,06,APRIL,4,"15,18"
3506,35,06,MAY,5,"17,18"
3506,35,06,JUNE,6,"17,20"
3506,35,06,JULY,7,"20,21"
3506,35,06,AUGUST,8,"19,22"
3506,35,06,SEPTEMBER,9,"21,22"
3506,35,06,OCTOBER,10,"24,25"
3507,35,07,APRIL,4,"19,20"
3507,35,07,MAY,5,"19,20"
3507,35,07,JUNE,6,"21,22"
3507,35,07,JULY,7,"22,25"
3507,35,07,AUGUST,8,"23,24"
3507,35,07,SEPTEMBER,9,"23,26"
3507,35,07,OCTOBER,10,"26,27"
3508,35,08,APRIL,4,"21,22"
3508,35,08,MAY,5,"23,24"
3508,35,08,JUNE,6,"23,24"
3508,35,08,JULY,7,"26,27"
3508,35,08,AUGUST,8,"25,26"
3508,35,08,SEPTEMBER,9,"27,28"
3508,35,08,OCTOBER,10,"28,31"
3509,35,09,APRIL,4,"25,26"
3509,35,09,MAY,5,"25,26"
3509,35,09,JUNE,6,"27,28"
3509,35,09,JULY,7,"28,29"
3509,35,09,AUGUST,8,"29,30"
3509,35,09,SEPTEMBER,9,"29,30"
3509,35,09,NOVEMBER,11,"1,2"
3510,35,10,APRIL,4,"27,28"
3510,35,10,MAY,5,"27,31"
3510,35,10,JUNE,6,"29,30"
3510,35,10,AUGUST,8,"1,2,31"
3510,35,10,SEPTEMBER,9,1
3510,35,10,OCTOBER,10,"3,4"
3510,35,10,NOVEMBER,11,"3,4"
3511,35,11,APRIL,4,29
3511,35,11,MAY,5,2
3511,35,11,JUNE,6,"1,2"
3511,35,11,JULY,7,"1,5"
3511,35,11,AUGUST,8,"3,4"
3511,35,11,SEPTEMBER,9,"2,6"
3511,35,11,OCTOBER,10,"5,6"
3511,35,11,NOVEMBER,11,"7,8"
3601,36,01,APRIL,4,"1,4"
3601,36,01,MAY,5,"3,4"
3601,36,01,JUNE,6,"3,6"
3601,36,01,JULY,7,"6,7"
3601,36,01,AUGUST,8,"5,8"
3601,36,01,SEPTEMBER,9,"7,8"
3601,36,01,OCTOBER,10,"7,11"
3601,36,01,NOVEMBER,11,"9,10"
3602,36,02,APRIL,4,"5,6"
3602,36,02,MAY,5,"5,6"
3602,36,02,JUNE,6,"7,8"
3602,36,02,JULY,7,"8,11"
3602,36,02,AUGUST,8,"9,10"
3602,36,02,SEPTEMBER,9,"9,12"
3602,36,02,OCTOBER,10,"12,13"
3602,36,02,NOVEMBER,11,"11,14"
3603,36,03,APRIL,4,"7,8"
3603,36,03,MAY,5,"9,10"
3603,36,03,JUNE,6,"9,10"
3603,36,03,JULY,7,"12,13"
3603,36,03,AUGUST,8,"11,12"
3603,36,03,SEPTEMBER,9,"13,14"
3603,36,03,OCTOBER,10,"14,17"
3603,36,03,NOVEMBER,11,"15,16"
3604,36,04,APRIL,4,"11,12"
3604,36,04,MAY,5,"11,12"
3604,36,04,JUNE,6,"13,14"
3604,36,04,JULY,7,"14,15"
3604,36,04,AUGUST,8,"15,16"
3604,36,04,SEPTEMBER,9,"15,16"
3604,36,04,OCTOBER,10,"18,19"
3604,36,04,NOVEMBER,11,"17,18"
3605,36,05,APRIL,4,"13,14"
3605,36,05,MAY,5,"13,16"
3605,36,05,JUNE,6,"15,16"
3605,36,05,JULY,7,"18,19"
3605,36,05,AUGUST,8,"17,18"
3605,36,05,SEPTEMBER,9,"19,20"
3605,36,05,OCTOBER,10,"20,21"
3606,36,06,APRIL,4,"15,18"
3606,36,06,MAY,5,"17,18"
3606,36,06,JUNE,6,"17,20"
3606,36,06,JULY,7,"20,21"
3606,36,06,AUGUST,8,"19,22"
3606,36,06,SEPTEMBER,9,"21,22"
3606,36,06,OCTOBER,10,"24,25"
3607,36,07,APRIL,4,"19,20"
3607,36,07,MAY,5,"19,20"
3607,36,07,JUNE,6,"21,22"
3607,36,07,JULY,7,"22,25"
3607,36,07,AUGUST,8,"23,24"
3607,36,07,SEPTEMBER,9,"23,26"
3607,36,07,OCTOBER,10,"26,27"
3608,36,08,APRIL,4,"21,22"
3608,36,08,MAY,5,"23,24"
3608,36,08,JUNE,6,"23,24"
3608,36,08,JULY,7,"26,27"
3608,36,08,AUGUST,8,"25,26"
3608,36,08,SEPTEMBER,9,"27,28"
3608,36,08,OCTOBER,10,"28,31"
3609,36,09,APRIL,4,"25,26"
3609,36,09,MAY,5,"25,26"
3609,36,09,JUNE,6,"27,28"
3609,36,09,JULY,7,"28,29"
3609,36,09,AUGUST,8,"29,30"
3609,36,09,SEPTEMBER,9,"29,30"
3609,36,09,NOVEMBER,11,"1,2"
3610,36,10,APRIL,4,"27,28"
3610,36,10,MAY,5,"27,31"
3610,36,10,JUNE,6,"29,30"
3610,36,10,AUGUST,8,"1,2,31"
3610,36,10,SEPTEMBER,9,1
3610,36,10,OCTOBER,10,"3,4"
3610,36,10,NOVEMBER,11,"3,4"
3611,36,11,APRIL,4,29
3611,36,11,MAY,5,2
3611,36,11,JUNE,6,"1,2"
3611,36,11,JULY,7,"1,5"
3611,36,11,AUGUST,8,"3,4"
3611,36,11,SEPTEMBER,9,"2,6"
3611,36,11,OCTOBER,10,"5,6"
3611,36,11,NOVEMBER,11,"7,8"
3701,37,01,APRIL,4,"1,4"
3701,37,01,MAY,5,"11,12"
3701,37,01,JUNE,6,"21,22"
3701,37,01,AUGUST,8,"1,2"
3701,37,01,SEPTEMBER,9,"9,12"
3701,37,01,OCTOBER,10,"20,21"
3702,37,02,APRIL,4,"5,6"
3702,37,02,MAY,5,"13,16"
3702,37,02,JUNE,6,"23,24"
3702,37,02,AUGUST,8,"3,4"
3702,37,02,SEPTEMBER,9,"13,14"
3702,37,02,OCTOBER,10,"24,25"
3703,37,03,APRIL,4,"7,8"
3703,37,03,MAY,5,"17,18"
3703,37,03,JUNE,6,"27,28"
3703,37,03,AUGUST,8,"5,8"
3703,37,03,SEPTEMBER,9,"15,16"
3703,37,03,OCTOBER,10,"26,27"
3704,37,04,APRIL,4,"11,12"
3704,37,04,MAY,5,"19,20"
3704,37,04,JUNE,6,"29,30"
3704,37,04,AUGUST,8,"9,10"
3704,37,04,SEPTEMBER,9,"19,20"
3704,37,04,OCTOBER,10,"28,31"
3705,37,05,APRIL,4,"13,14"
3705,37,05,MAY,5,"23,24"
3705,37,05,JULY,7,"1,5"
3705,37,05,AUGUST,8,"11,12"
3705,37,05,SEPTEMBER,9,"21,22"
3705,37,05,NOVEMBER,11,"1,2"
3706,37,06,APRIL,4,"15,18"
3706,37,06,MAY,5,"25,26"
3706,37,06,AUGUST,8,"15,16"
3706,37,06,SEPTEMBER,9,"23,26"
3706,37,06,NOVEMBER,11,"3,4"
3707,37,07,APRIL,4,"19,20"
3707,37,07,MAY,5,"27,31"
3707,37,07,JULY,7,"8,11"
3707,37,07,AUGUST,8,"17,18"
3707,37,07,SEPTEMBER,9,"27,28"
3707,37,07,NOVEMBER,11,"7,8"
3708,37,08,APRIL,4,"21,22"
3708,37,08,JUNE,6,"1,2"
3708,37,08,JULY,7,"12,13"
3708,37,08,AUGUST,8,"19,22"
3708,37,08,SEPTEMBER,9,"29,30"
3708,37,08,NOVEMBER,11,"9,10"
3709,37,09,APRIL,4,"25,26"
3709,37,09,JUNE,6,"3,6"
3709,37,09,JULY,7,"14,15"
3709,37,09,AUGUST,8,"23,24"
3709,37,09,OCTOBER,10,"3,4"
3709,37,09,NOVEMBER,11,"11,14"
3710,37,10,APRIL,4,"27,28"
3710,37,10,JUNE,6,"7,8"
3710,37,10,JULY,7,"18,19"
3710,37,10,AUGUST,8,"25,26"
3710,37,10,OCTOBER,10,"5,6"
3710,37,10,NOVEMBER,11,"15,16"
3711,37,11,APRIL,4,29
3711,37,11,MAY,5,2
3711,37,11,JUNE,6,"9,10"
3711,37,11,JULY,7,"20,21"
3711,37,11,AUGUST,8,"29,30"
3711,37,11,SEPTEMBER,9,"7,11"
3711,37,11,NOVEMBER,11,"17,18"
3712,37,12,MAY,5,"3,4"
3712,37,12,JUNE,6,"13,14"
3712,37,12,JULY,7,"22,25"
3712,37,12,AUGUST,8,31
3712,37,12,SEPTEMBER,9,1
3712,37,12,OCTOBER,10,"12,13"
3713,37,13,MAY,5,"5,6"
3713,37,13,JUNE,6,"15,16"
3713,37,13,JULY,7,"26,27"
3713,37,13,SEPTEMBER,9,"2,6"
3713,37,13,OCTOBER,10,"14,17"
3714,37,14,MAY,5,"9,10"
3714,37,14,JUNE,6,"17,20"
3714,37,14,JULY,7,"28,29"
3714,37,14,SEPTEMBER,9,"7,8"
3714,37,14,OCTOBER,10,"18,19"
3801,38,01,APRIL,4,"21,22"
3801,38,01,MAY,5,"27,31"
3801,38,01,JULY,7,"6,7"
3801,38,01,AUGUST,8,"11,12"
3801,38,01,SEPTEMBER,9,"19,20"
3801,38,01,OCTOBER,10,"28,31"
3802,38,02,APRIL,4,"21,22"
3802,38,02,MAY,5,"27,31"
3802,38,02,JULY,7,"6,7"
3802,38,02,AUGUST,8,"11,12"
3802,38,02,SEPTEMBER,9,"19,20"
3802,38,02,NOVEMBER,11,"1,2"
3803,38,03,APRIL,4,"25,26"
3803,38,03,JUNE,6,"1,2"
3803,38,03,JULY,7,"8,11"
3803,38,03,AUGUST,8,"15,16"
3803,38,03,SEPTEMBER,9,"21,22"
3803,38,03,NOVEMBER,11,"3,4"
3804,38,04,APRIL,4,"25,26"
3804,38,04,JUNE,6,"1,2"
3804,38,04,JULY,7,"8,11"
3804,38,04,AUGUST,8,"15,16"
3804,38,04,SEPTEMBER,9,"21,22"
3804,38,04,NOVEMBER,11,"7,8"
3805,38,05,APRIL,4,"27,28"
3805,38,05,JUNE,6,"3,6"
3805,38,05,JULY,7,"12,13"
3805,38,05,AUGUST,8,"17,18"
3805,38,05,SEPTEMBER,9,"23,26"
3805,38,05,NOVEMBER,11,"9,10"
3806,38,06,APRIL,4,"27,28"
3806,38,06,JUNE,6,"3,6"
3806,38,06,JULY,7,"12,13"
3806,38,06,AUGUST,8,"17,18"
3806,38,06,SEPTEMBER,9,"23,26"
3806,38,06,NOVEMBER,11,"11,14"
3807,38,07,APRIL,4,29
3807,38,07,MAY,5,2
3807,38,07,JUNE,6,"7,8"
3807,38,07,JULY,7,"14,15"
3807,38,07,AUGUST,8,"19,22"
3807,38,07,SEPTEMBER,9,"27,28"
3807,38,07,NOVEMBER,11,"15,16"
3808,38,08,APRIL,4,29
3808,38,08,MAY,5,2
3808,38,08,JUNE,6,"7,8"
3808,38,08,JULY,7,"14,15"
3808,38,08,AUGUST,8,"19,22"
3808,38,08,SEPTEMBER,9,"27,28"
3808,38,08,NOVEMBER,11,"17,18"
3809,38,09,MAY,5,"3,4"
3809,38,09,JUNE,6,"9,10"
3809,38,09,JULY,7,"18,19"
3809,38,09,AUGUST,8,"23,24"
3809,38,09,SEPTEMBER,9,"29,30"
3810,38,10,MAY,5,"5,6"
3810,38,10,JUNE,6,"13,14"
3810,38,10,JULY,7,"20,21"
3810,38,10,AUGUST,8,"25,26"
3810,38,10,OCTOBER,10,"3,4"
3811,38,11,MAY,5,"5,6"
3811,38,11,JUNE,6,"13,14"
3811,38,11,JULY,7,"20,21"
3811,38,11,AUGUST,8,"25,26"
3811,38,11,OCTOBER,10,"3,4"
3812,38,12,APRIL,4,"1,4"
3812,38,12,MAY,5,"9,10"
3812,38,12,JUNE,6,"15,16"
3812,38,12,JULY,7,"22,25"
3812,38,12,AUGUST,8,"29,30"
3812,38,12,OCTOBER,10,"5,6"
3813,38,13,APRIL,4,"1,4"
3813,38,13,MAY,5,"9,10"
3813,38,13,JUNE,6,"15,16"
3813,38,13,JULY,7,"22,25"
3813,38,13,AUGUST,8,"29,30"
3813,38,13,OCTOBER,10,"5,6"
3814,38,14,APRIL,4,"5,6"
3814,38,14,MAY,5,"11,12"
3814,38,14,JUNE,6,"17,20"
3814,38,14,JULY,7,"26,27"
3814,38,14,AUGUST,8,31
3814,38,14,SEPTEMBER,9,1
3814,38,14,OCTOBER,10,"7,11"
3815,38,15,APRIL,4,"5,6"
3815,38,15,MAY,5,"11,12"
3815,38,15,JUNE,6,"17,20"
3815,38,15,JULY,7,"26,27"
3815,38,15,AUGUST,8,31
3815,38,15,SEPTEMBER,9,1
3815,38,15,OCTOBER,10,"7,11"
3816,38,16,APRIL,4,"7,8"
3816,38,16,MAY,5,"13,16"
3816,38,16,JUNE,6,"21,22"
3816,38,16,JULY,7,"28,29"
3816,38,16,SEPTEMBER,9,"2,6"
3816,38,16,OCTOBER,10,"12,13"
3817,38,17,APRIL,4,"7,8"
3817,38,17,MAY,5,"13,16"
3817,38,17,JUNE,6,"21,22"
3817,38,17,JULY,7,"28,29"
3817,38,17,SEPTEMBER,9,"2,6"
3817,38,17,OCTOBER,10,"12,13"
3818,38,18,MAY,5,"17,18"
3818,38,18,JUNE,6,"23,24"
3818,38,18,AUGUST,8,"1,2"
3818,38,18,SEPTEMBER,9,"7,8"
3818,38,18,OCTOBER,10,"14,17"
3819,38,19,APRIL,4,"11,12"
3819,38,19,MAY,5,"17,18"
3819,38,19,JUNE,6,"23,24"
3819,38,19,AUGUST,8,"1,2"
3819,38,19,SEPTEMBER,9,"7,8"
3819,38,19,OCTOBER,10,"14,17"
3820,38,20,APRIL,4,"13,14"
3820,38,20,MAY,5,"19,20"
3820,38,20,JUNE,6,"27,28"
3820,38,20,AUGUST,8,"3,4"
3820,38,20,SEPTEMBER,9,"9,12"
3820,38,20,OCTOBER,10,"18,19"
3821,38,21,APRIL,4,"13,14"
3821,38,21,MAY,5,"19,20"
3821,38,21,JUNE,6,"27,28"
3821,38,21,AUGUST,8,"3,4"
3821,38,21,SEPTEMBER,9,"9,12"
3821,38,21,OCTOBER,10,"18,19"
3822,38,22,APRIL,4,"15,18"
3822,38,22,MAY,5,"23,24"
3822,38,22,JUNE,6,"29,30"
3822,38,22,AUGUST,8,"5,8"
3822,38,22,SEPTEMBER,9,"13,14"
3822,38,22,OCTOBER,10,20
3822,38,22,NOVEMBER,11,21
3823,38,23,APRIL,4,"15,18"
3823,38,23,MAY,5,"23,24"
3823,38,23,JUNE,6,"29,30"
3823,38,23,AUGUST,8,"5,8"
3823,38,23,SEPTEMBER,9,"13,14"
3823,38,23,OCTOBER,10,"24,25"
3824,38,24,APRIL,4,"19,20"
3824,38,24,MAY,5,"25,26"
3824,38,24,JULY,7,"1,5"
3824,38,24,AUGUST,8,"9,10"
3824,38,24,SEPTEMBER,9,"15,16"
3824,38,24,OCTOBER,10,"26,27"
3825,38,25,APRIL,4,"19,20"
3825,38,25,MAY,5,"25,26"
3825,38,25,JULY,7,"1,5"
3825,38,25,AUGUST,8,"9,10"
3825,38,25,SEPTEMBER,9,"15,16"
3825,38,25,OCTOBER,10,"26,27"
3901,39,01,APRIL,4,"1,4"
3901,39,01,MAY,5,"17,18"
3901,39,01,JULY,7,"1,5"
3901,39,01,AUGUST,8,"17,18"
3901,39,01,OCTOBER,10,"3,4"
3902,39,02,APRIL,4,"5,6"
3902,39,02,MAY,5,"19,20"
3902,39,02,JULY,7,"6,7"
3902,39,02,AUGUST,8,"19,22"
3902,39,02,OCTOBER,10,"5,6"
3903,39,03,APRIL,4,"7,8"
3903,39,03,MAY,5,"23,24"
3903,39,03,JULY,7,"8,11"
3903,39,03,AUGUST,8,"23,24"
3903,39,03,OCTOBER,10,"7,11"
3903,39,03,NOVEMBER,11,"17,18"
3904,39,04,APRIL,4,"11,12"
3904,39,04,MAY,5,"25,26"
3904,39,04,JULY,7,"12,13"
3904,39,04,AUGUST,8,"25,26"
3904,39,04,OCTOBER,10,"12,13"
3905,39,05,APRIL,4,"13,14"
3905,39,05,MAY,5,"27,31"
3905,39,05,JULY,7,"14,15"
3905,39,05,AUGUST,8,"29,30"
3905,39,05,OCTOBER,10,"14,17"
3906,39,06,APRIL,4,"15,18"
3906,39,06,JUNE,6,"1,2"
3906,39,06,JULY,7,"18,19"
3906,39,06,AUGUST,8,31
3906,39,06,SEPTEMBER,9,1
3906,39,06,OCTOBER,10,"18,19"
3907,39,07,APRIL,4,"19,20"
3907,39,07,JUNE,6,"3,6"
3907,39,07,JULY,7,"20,21"
3907,39,07,SEPTEMBER,9,"2,6"
3907,39,07,OCTOBER,10,"20,21"
3908,39,08,APRIL,4,"25,26"
3908,39,08,JUNE,6,"7,8"
3908,39,08,JULY,7,"22,25"
3908,39,08,SEPTEMBER,9,"7,8"
3908,39,08,OCTOBER,10,"24,25"
3909,39,09,APRIL,4,"21,22"
3909,39,09,JUNE,6,"9,10"
3909,39,09,JULY,7,"26,27"
3909,39,09,SEPTEMBER,9,"9,12"
3909,39,09,OCTOBER,10,"26,27"
3910,39,10,APRIL,4,"27,28"
3910,39,10,JUNE,6,"13,14"
3910,39,10,JULY,7,"28,29"
3910,39,10,SEPTEMBER,9,"13,14"
3910,39,10,OCTOBER,10,"28,31"
3911,39,11,APRIL,4,29
3911,39,11,MAY,5,2
3911,39,11,JUNE,6,"15,16"
3911,39,11,AUGUST,8,"1,2"
3911,39,11,SEPTEMBER,9,"15,16"
3911,39,11,NOVEMBER,11,"1,2"
3912,39,12,MAY,5,"3,4"
3912,39,12,JUNE,6,"17,20"
3912,39,12,AUGUST,8,"3,4"
3912,39,12,SEPTEMBER,9,"19,20"
3912,39,12,NOVEMBER,11,"3,4"
3913,39,13,MAY,5,"5,6"
3913,39,13,JUNE,6,"21,22"
3913,39,13,AUGUST,8,"5,8"
3913,39,13,SEPTEMBER,9,"21,22"
3913,39,13,NOVEMBER,11,"7,8"
3914,39,14,MAY,5,"5,6"
3914,39,14,JUNE,6,"21,22"
3914,39,14,AUGUST,8,"5,8"
3914,39,14,SEPTEMBER,9,"21,22"
3914,39,14,NOVEMBER,11,"7,8"
3915,39,15,MAY,5,"9,10"
3915,39,15,JUNE,6,"23,24"
3915,39,15,AUGUST,8,"9,10"
3915,39,15,SEPTEMBER,9,"13,14"
3915,39,15,NOVEMBER,11,"9,10"
3916,39,16,MAY,5,"11,12"
3916,39,16,JUNE,6,"27,28"
3916,39,16,AUGUST,8,"11,12"
3916,39,16,SEPTEMBER,9,"27,28"
3916,39,16,NOVEMBER,11,"11,14"
4001,40,01,APRIL,4,"1,4"
4001,40,01,MAY,5,"17,18"
4001,40,01,JULY,7,"5,6"
4001,40,01,AUGUST,8,"18,19"
4001,40,01,OCTOBER,10,"4,5"
4002,40,02,APRIL,4,"5,6"
4002,40,02,MAY,5,"19,20"
4002,40,02,JULY,7,"7,8"
4002,40,02,AUGUST,8,"22,23"
4002,40,02,OCTOBER,10,"6,7"
4003,40,03,APRIL,4,"7,8"
4003,40,03,MAY,5,"23,24"
4003,40,03,JULY,7,"11,12"
4003,40,03,AUGUST,8,"24,25"
4003,40,03,OCTOBER,10,"11,12"
4004,40,04,APRIL,4,"11,12"
4004,40,04,MAY,5,"25,26"
4004,40,04,JULY,7,"13,14"
4004,40,04,AUGUST,8,"26,29"
4004,40,04,OCTOBER,10,"13,14"
4005,40,05,APRIL,4,"13,14"
4005,40,05,MAY,5,27
4005,40,05,JUNE,6,1
4005,40,05,JULY,7,"15,18"
4005,40,05,AUGUST,8,"30,31"
4005,40,05,OCTOBER,10,"17,18"
4006,40,06,APRIL,4,"15,18"
4006,40,06,JUNE,6,"2,3"
4006,40,06,JULY,7,"19,20"
4006,40,06,SEPTEMBER,9,"1,2"
4007,40,07,APRIL,4,"19,20"
4007,40,07,JUNE,6,"6,7"
4007,40,07,JULY,7,"21,22"
4007,40,07,SEPTEMBER,9,"6,7"
4007,40,07,OCTOBER,10,"21,24"
4008,40,08,APRIL,4,"21,22"
4008,40,08,JUNE,6,"8,9"
4008,40,08,JULY,7,"25,26"
4008,40,08,SEPTEMBER,9,"8,9"
4008,40,08,OCTOBER,10,"25,26"
4009,40,09,APRIL,4,"25,26"
4009,40,09,JUNE,6,"10,13"
4009,40,09,JULY,7,"27,28"
4009,40,09,SEPTEMBER,9,"12,13"
4009,40,09,OCTOBER,10,"27,28"
4010,40,10,APRIL,4,"27,28"
4010,40,10,JUNE,6,"14,15"
4010,40,10,JULY,7,29
4010,40,10,AUGUST,8,1
4010,40,10,SEPTEMBER,9,"14,15"
4010,40,10,OCTOBER,10,31
4010,40,10,NOVEMBER,11,1
4011,40,11,APRIL,4,29
4011,40,11,MAY,5,2
4011,40,11,JUNE,6,"16,17"
4011,40,11,AUGUST,8,"2,3"
4011,40,11,SEPTEMBER,9,"16,19"
4011,40,11,NOVEMBER,11,"2,3"
4012,40,12,MAY,5,"3,4"
4012,40,12,JUNE,6,"20,21"
4012,40,12,AUGUST,8,"4,5"
4012,40,12,SEPTEMBER,9,"20,21"
4012,40,12,NOVEMBER,11,"4,7"
4013,40,13,MAY,5,"5,6"
4013,40,13,JUNE,6,"22,23"
4013,40,13,AUGUST,8,"8,9"
4013,40,13,SEPTEMBER,9,"22,23"
4013,40,13,NOVEMBER,11,"8,9"
4014,40,14,MAY,5,"9,10"
4014,40,14,JUNE,6,"24,27"
4014,40,14,AUGUST,8,"10,11"
4014,40,14,SEPTEMBER,9,"26,27"
4014,40,14,NOVEMBER,11,"10,11"
4015,40,15,MAY,5,"11,12"
4015,40,15,JUNE,6,"28,29"
4015,40,15,AUGUST,8,"12,15"
4015,40,15,SEPTEMBER,9,"28,29"
4015,40,15,NOVEMBER,11,"14,15"
4016,40,16,MAY,5,"13,16"
4016,40,16,JUNE,6,30
4016,40,16,JULY,7,1
4016,40,16,AUGUST,8,"16,17"
4016,40,16,SEPTEMBER,9,30
4016,40,16,OCTOBER,10,3
4016,40,16,NOVEMBER,11,"16,17"
4101,41,01,APRIL,4,"1,4"
4101,41,01,MAY,5,"17,18"
4101,41,01,JULY,7,"1,5"
4101,41,01,AUGUST,8,"17,18"
4101,41,01,OCTOBER,10,"3,4"
4102,41,02,APRIL,4,"1,4"
4102,41,02,MAY,5,"17,18"
4102,41,02,JULY,7,"5,6"
4102,41,02,AUGUST,8,"17,18"
4102,41,02,OCTOBER,10,"5,6"
4103,41,03,APRIL,4,"5,6"
4103,41,03,MAY,5,"19,20"
4103,41,03,JULY,7,"6,7"
4103,41,03,AUGUST,8,"19,22"
4103,41,03,OCTOBER,10,"7,11"
4104,41,04,APRIL,4,"5,6"
4104,41,04,MAY,5,"19,20"
4104,41,04,JULY,7,"6,7"
4104,41,04,AUGUST,8,"19,22"
4104,41,04,OCTOBER,10,"12,13"
